subscription_id,opportunity_id,account,product,sales_agent,start_date,renewal_date,starting_arr,renewal_outcome,renewal_arr
SUB-02359,NNKWGFDH,Globex Corporation,MG Special,Darcel Schlecht,2017-07-06,2018-07-06,57.0,Renewed Flat,57.0
SUB-02360,YC6QEUJN,Kan-code,GTX Plus Basic,Garret Kinder,2017-07-08,2018-07-08,950.0,Renewed Flat,950.0
SUB-02361,794XWMYE,Mathtouch,MG Special,Garret Kinder,2017-09-07,2018-09-07,61.0,Renewed Flat,61.0
SUB-02362,FHK0BBGK,Xx-zobam,MG Special,Garret Kinder,2017-07-08,2018-07-08,62.0,Renewed Flat,62.0
SUB-02363,461LIUS7,Isdom,GTX Plus Basic,Gladys Colclough,2017-07-07,2018-07-07,1105.0,Renewed Flat,1105.0
SUB-02364,Y9SCLUH8,Ron-tech,GTX Plus Basic,Jonathan Berthelot,2017-09-02,2018-09-02,835.0,Renewed Flat,835.0
SUB-02365,J75Y9C75,Rantouch,GTX Plus Basic,Kami Bicknell,2017-08-28,2018-08-28,1104.0,Renewed Flat,1104.0
SUB-02366,PUP6JDT9,Kan-code,MG Advanced,Kami Bicknell,2017-09-12,2018-09-12,3464.0,Renewed Flat,3464.0
SUB-02367,G087QT6R,Rundofase,MG Advanced,Moses Frase,2017-07-06,2018-07-06,3676.0,Churned,0.0
SUB-02368,PUTILZZG,Treequote,GTX Basic,Niesha Huffines,2017-08-09,2018-08-09,568.0,Renewed Flat,568.0
SUB-02369,QU7MSL36,Plussunin,GTXPro,Reed Clapper,2017-07-09,2018-07-09,4837.0,Renewed Flat,4837.0
SUB-02370,FEGSJ8QI,Sonron,GTXPro,Rosalina Dieter,2017-08-19,2018-08-19,4936.0,Expansion,6606.61
SUB-02371,1SKIPYI7,Groovestreet,MG Special,Rosalina Dieter,2017-09-03,2018-09-03,55.0,Contraction,45.9
SUB-02372,66Q03Q2P,Konmatfix,GTX Basic,Versie Hillebrand,2017-07-10,2018-07-10,466.0,Renewed Flat,466.0
SUB-02373,ZZCKQ2JV,Newex,GTXPro,Vicki Laflamme,2017-07-04,2018-07-04,4856.0,Renewed Flat,4856.0
SUB-02374,F3G00C56,Plexzap,MG Advanced,Vicki Laflamme,2017-07-08,2018-07-08,3562.0,Renewed Flat,3562.0
SUB-02375,9824T94P,Mathtouch,GTXPro,Violet Mclelland,2017-07-09,2018-07-09,5159.0,Churned,0.0
SUB-02376,B8TD9HCN,Kinnamplus,MG Advanced,Violet Mclelland,2017-07-11,2018-07-11,3172.0,Renewed Flat,3172.0
SUB-02377,PEFTXK4Q,Kinnamplus,MG Advanced,Wilburn Farren,2017-09-10,2018-09-10,3350.0,Renewed Flat,3350.0
SUB-02378,LUIEQRMQ,Goodsilron,GTX Basic,Zane Levy,2017-07-10,2018-07-10,595.0,Renewed Flat,595.0
SUB-02379,8QOUXQEV,Betatech,GTX Basic,Anna Snelling,2017-09-27,2018-09-27,560.0,Renewed Flat,560.0
SUB-02380,6SC26SGG,Yearin,GTX Plus Basic,Boris Faz,2017-07-02,2018-07-02,1167.0,Renewed Flat,1167.0
SUB-02381,2Y9R7T2W,Betasoloin,MG Advanced,Cassey Cress,2017-09-26,2018-09-26,3280.0,Churned,0.0
SUB-02382,8U5GBXK1,Genco Pura Olive Oil Company,MG Advanced,Cecily Lampkin,2017-09-15,2018-09-15,3427.0,Expansion,3829.94
SUB-02383,G2EECJNG,Iselectrics,GTX Plus Basic,Daniell Hammack,2017-09-27,2018-09-27,940.0,Contraction,713.3
SUB-02384,UZN5JBF3,Warephase,GTX Basic,Darcel Schlecht,2017-09-29,2018-09-28,565.0,Expansion,790.93
SUB-02385,2CZVRGQ4,Conecom,GTXPro,Darcel Schlecht,2017-07-06,2018-07-06,4749.0,Contraction,2992.06
SUB-02386,K5D2IP27,Labdrill,MG Special,Elease Gluck,2017-07-09,2018-07-09,51.0,Renewed Flat,51.0
SUB-02387,4HP16LRH,Konmatfix,MG Advanced,Marty Freudenburg,2017-07-09,2018-07-09,3699.0,Renewed Flat,3699.0
SUB-02388,MNTHSHH6,Cheers,GTX Plus Pro,Maureen Marcano,2017-07-07,2018-07-07,5909.0,Expansion,8125.93
SUB-02389,5J1C46RJ,Massive Dynamic,GTX Plus Pro,Reed Clapper,2017-09-19,2018-09-19,5927.0,Renewed Flat,5927.0
SUB-02390,0BSYDRMT,Bluth Company,MG Special,Reed Clapper,2017-09-18,2018-09-18,60.0,Contraction,39.95
SUB-02391,NKERC6IA,Zencorporation,MG Advanced,Reed Clapper,2017-07-11,2018-07-11,3351.0,Expansion,4487.72
SUB-02392,H6AN87LE,Nam-zim,MG Special,Rosalina Dieter,2017-07-09,2018-07-09,64.0,Renewed Flat,64.0
SUB-02393,0XK80WX8,dambase,MG Special,Versie Hillebrand,2017-07-11,2018-07-11,47.0,Expansion,63.62
SUB-02394,X4ARE2PT,Dontechi,MG Special,Versie Hillebrand,2017-07-01,2018-07-01,53.0,Renewed Flat,53.0
SUB-02395,7T9J42UX,Globex Corporation,GTX Plus Pro,Cecily Lampkin,2017-07-11,2018-07-11,4391.0,Renewed Flat,4391.0
SUB-02396,2J649YC5,Statholdings,GTX Plus Basic,Darcel Schlecht,2017-07-11,2018-07-11,1308.0,Expansion,1712.55
SUB-02397,9N66Q1VO,Rangreen,GTXPro,Darcel Schlecht,2017-09-23,2018-09-23,4888.0,Churned,0.0
SUB-02398,ZWXKCHOO,Condax,GTX Basic,Donn Cantrell,2017-09-25,2018-09-25,535.0,Renewed Flat,535.0
SUB-02399,4QTD5X53,Isdom,MG Advanced,Gladys Colclough,2017-07-06,2018-07-06,3252.0,Expansion,4501.64
SUB-02400,2IQ0ZY9W,Scottech,GTX Basic,Jonathan Berthelot,2017-07-11,2018-07-11,574.0,Renewed Flat,574.0
SUB-02401,N3TUSU37,Codehow,GTX Plus Basic,Jonathan Berthelot,2017-08-11,2018-08-11,1012.0,Renewed Flat,1012.0
SUB-02402,O6LVMQ5R,Dalttechnology,GTX Basic,Kary Hendrixson,2017-07-07,2018-07-07,576.0,Renewed Flat,576.0
SUB-02403,LYAFXO9B,J-Texon,GTX Basic,Markita Hansen,2017-07-12,2018-07-12,592.0,Contraction,511.78
SUB-02404,SNY2UWJ2,Doncon,GTXPro,Markita Hansen,2017-07-09,2018-07-09,4859.0,Renewed Flat,4859.0
SUB-02405,UFIAFP10,Green-Plus,MG Special,Markita Hansen,2017-07-02,2018-07-02,50.0,Renewed Flat,50.0
SUB-02406,MG7CZFIG,Konex,MG Advanced,Markita Hansen,2017-09-30,2018-09-28,3225.0,Renewed Flat,3225.0
SUB-02407,H4U50AEW,Stanredtax,GTX Plus Pro,Marty Freudenburg,2017-07-09,2018-07-09,5422.0,Renewed Flat,5422.0
SUB-02408,8PU9FIQS,Domzoom,MG Advanced,Marty Freudenburg,2017-07-11,2018-07-11,3657.0,Renewed Flat,3657.0
SUB-02409,MJ12SZ89,Goodsilron,GTX Plus Pro,Maureen Marcano,2017-07-10,2018-07-10,4974.0,Renewed Flat,4974.0
SUB-02410,B6F9PSRN,Lexiqvolax,GTXPro,Maureen Marcano,2017-08-07,2018-08-07,4689.0,Renewed Flat,4689.0
SUB-02411,TKKSOBRC,Warephase,MG Special,Niesha Huffines,2017-07-12,2018-07-12,50.0,Renewed Flat,50.0
SUB-02412,AX63HIS9,Kan-code,GTXPro,Reed Clapper,2017-08-23,2018-08-23,4611.0,Churned,0.0
SUB-02413,YY3ACGA2,Kan-code,GTX Basic,Vicki Laflamme,2017-07-11,2018-07-11,571.0,Renewed Flat,571.0
SUB-02414,019I751P,Statholdings,GTX Plus Basic,Anna Snelling,2017-07-09,2018-07-09,1180.0,Renewed Flat,1180.0
SUB-02415,PI0FYKXU,Zathunicon,GTX Plus Pro,Cassey Cress,2017-07-04,2018-07-04,5274.0,Expansion,7255.09
SUB-02416,I7QSO0VZ,Rundofase,GTX Basic,Cecily Lampkin,2017-07-04,2018-07-04,480.0,Expansion,574.6
SUB-02417,5AU1SJA7,Ontomedia,GTXPro,Corliss Cosme,2017-07-08,2018-07-08,4830.0,Renewed Flat,4830.0
SUB-02418,A9Q7ERA4,Finhigh,GTX Plus Pro,Darcel Schlecht,2017-07-04,2018-07-04,5333.0,Renewed Flat,5333.0
SUB-02419,0D95JSVW,Hatfan,GTX Plus Pro,James Ascencio,2017-09-16,2018-09-16,6192.0,Churned,0.0
SUB-02420,CMLYDJFN,Plexzap,GTX Basic,Kami Bicknell,2017-08-11,2018-08-11,490.0,Expansion,663.43
SUB-02421,6TBAKLMX,Funholding,GTX Plus Basic,Niesha Huffines,2017-09-23,2018-09-23,1157.0,Churned,0.0
SUB-02422,OHJGW03I,Yearin,MG Special,Violet Mclelland,2017-07-13,2018-07-13,55.0,Contraction,39.16
SUB-02423,AJQC76NI,Doncon,GTXPro,Zane Levy,2017-08-26,2018-08-26,4655.0,Churned,0.0
SUB-02424,PH5GSB37,Massive Dynamic,GTXPro,Boris Faz,2017-08-26,2018-08-26,5833.0,Renewed Flat,5833.0
SUB-02425,9OLZU3WB,Condax,MG Special,Cecily Lampkin,2017-09-23,2018-09-23,47.0,Renewed Flat,47.0
SUB-02426,JDXET5H9,Warephase,MG Special,Cecily Lampkin,2017-08-31,2018-08-28,51.0,Renewed Flat,51.0
SUB-02427,AHIDE6VS,Kan-code,GTX Basic,Donn Cantrell,2017-07-12,2018-07-12,540.0,Renewed Flat,540.0
SUB-02428,YZJLPVJG,Konex,GTX Plus Pro,Donn Cantrell,2017-07-04,2018-07-04,4915.0,Renewed Flat,4915.0
SUB-02429,M3MJY0CK,Lexiqvolax,GTX Plus Pro,James Ascencio,2017-09-27,2018-09-27,6693.0,Churned,0.0
SUB-02430,H2HNTSIP,Hottechi,MG Advanced,Jonathan Berthelot,2017-07-05,2018-07-05,3101.0,Expansion,4304.8
SUB-02431,RABLXW5E,Hatfan,MG Special,Kami Bicknell,2017-09-02,2018-09-02,56.0,Renewed Flat,56.0
SUB-02432,TJTOVN5K,Cheers,GTX Plus Basic,Kary Hendrixson,2017-07-12,2018-07-12,935.0,Renewed Flat,935.0
SUB-02433,1IG94UUQ,Singletechno,GTX Plus Basic,Kary Hendrixson,2017-07-13,2018-07-13,1133.0,Contraction,915.54
SUB-02434,MN8UHP5B,Y-corporation,GTXPro,Kary Hendrixson,2017-08-12,2018-08-12,4904.0,Churned,0.0
SUB-02435,D7JDQB12,Bioholding,MG Advanced,Lajuana Vencill,2017-09-23,2018-09-23,2857.0,Expansion,3334.04
SUB-02436,GWI45VGH,Dontechi,MG Advanced,Lajuana Vencill,2017-09-02,2018-09-02,3118.0,Renewed Flat,3118.0
SUB-02437,G3TZD0CB,Funholding,GTX Plus Basic,Marty Freudenburg,2017-07-11,2018-07-11,1204.0,Renewed Flat,1204.0
SUB-02438,WXCEZ7JY,Conecom,GTX Basic,Moses Frase,2017-09-06,2018-09-06,376.0,Renewed Flat,376.0
SUB-02439,WR45SVGN,Toughzap,GTX Basic,Versie Hillebrand,2017-11-02,2018-11-02,511.0,Renewed Flat,511.0
SUB-02440,WAFSPTW6,Lexiqvolax,GTX Basic,Vicki Laflamme,2017-07-14,2018-07-14,491.0,Renewed Flat,491.0
SUB-02441,3AX6QBR3,Donquadtech,MG Advanced,Wilburn Farren,2017-09-07,2018-09-07,3101.0,Expansion,4293.76
SUB-02442,24OSGLGF,Dontechi,MG Special,Anna Snelling,2017-07-06,2018-07-06,56.0,Churned,0.0
SUB-02443,AUPXRV8O,Ron-tech,GTX Plus Basic,Darcel Schlecht,2017-09-05,2018-09-05,1300.0,Renewed Flat,1300.0
SUB-02444,CI00UV0Y,Rundofase,GTXPro,Darcel Schlecht,2017-07-05,2018-07-05,4544.0,Contraction,4042.14
SUB-02445,TS2JEK3E,Betasoloin,GTX Basic,Donn Cantrell,2017-09-23,2018-09-23,531.0,Renewed Flat,531.0
SUB-02446,4R0TB2CL,Bubba Gump,GTXPro,Donn Cantrell,2017-07-13,2018-07-13,4669.0,Renewed Flat,4669.0
SUB-02447,XGMMHWZC,Domzoom,GTX Basic,Moses Frase,2017-09-25,2018-09-25,475.0,Churned,0.0
SUB-02448,7MK55ULJ,Ron-tech,GTX Plus Basic,Moses Frase,2017-07-05,2018-07-05,1102.0,Contraction,734.23
SUB-02449,0VZIDVCC,Zumgoity,MG Special,Moses Frase,2017-07-09,2018-07-09,55.0,Renewed Flat,55.0
SUB-02450,YTQH4YM9,Cancity,MG Special,Versie Hillebrand,2017-07-05,2018-07-05,63.0,Churned,0.0
SUB-02451,IG734VZK,Plusstrip,GTX Plus Pro,Vicki Laflamme,2017-07-14,2018-07-14,5971.0,Renewed Flat,5971.0
SUB-02452,W3C2KLXD,Ganjaflex,GTX Plus Pro,Wilburn Farren,2017-08-27,2018-08-27,5710.0,Expansion,6688.69
SUB-02453,IZJR1WDM,Plexzap,MG Special,Zane Levy,2017-09-21,2018-09-21,52.0,Contraction,33.82
SUB-02454,5MRPZ44K,Domzoom,GTX Basic,Anna Snelling,2017-08-28,2018-08-28,522.0,Churned,0.0
SUB-02455,KDDN1E4O,Betasoloin,GTX Plus Basic,Cassey Cress,2017-07-14,2018-07-14,1109.0,Renewed Flat,1109.0
SUB-02456,S8JALB62,The New York Inquirer,MG Advanced,Cassey Cress,2017-07-06,2018-07-06,3508.0,Expansion,4531.39
SUB-02457,J3N73B00,Hottechi,GTXPro,Darcel Schlecht,2017-08-29,2018-08-28,4346.0,Churned,0.0
SUB-02458,09W047QT,Umbrella Corporation,GTXPro,Donn Cantrell,2017-08-10,2018-08-10,4565.0,Renewed Flat,4565.0
SUB-02459,VXOZC2CN,Vehement Capital Partners,GTX Plus Basic,Garret Kinder,2017-09-29,2018-09-28,1319.0,Renewed Flat,1319.0
SUB-02460,JAMW5SWB,Hottechi,GTXPro,James Ascencio,2017-07-06,2018-07-06,5157.0,Renewed Flat,5157.0
SUB-02461,GVCWDG9Y,Globex Corporation,GTXPro,Jonathan Berthelot,2017-07-17,2018-07-17,4213.0,Renewed Flat,4213.0
SUB-02462,UEXJN3Y6,Konex,GTX Plus Basic,Kami Bicknell,2017-07-12,2018-07-12,1230.0,Renewed Flat,1230.0
SUB-02463,MCQGU5EA,Sunnamplex,GTX Basic,Kary Hendrixson,2017-07-15,2018-07-15,443.0,Renewed Flat,443.0
SUB-02464,M0IN22XH,Zoomit,GTX Plus Basic,Kary Hendrixson,2017-09-26,2018-09-26,1043.0,Renewed Flat,1043.0
SUB-02465,IEB855X8,Codehow,MG Advanced,Marty Freudenburg,2017-08-08,2018-08-08,3458.0,Renewed Flat,3458.0
SUB-02466,R9V8QAPK,Kan-code,MG Special,Rosie Papadopoulos,2017-07-14,2018-07-14,58.0,Expansion,80.66
SUB-02467,BXOIQHTS,Y-corporation,GTX Basic,Zane Levy,2017-09-20,2018-09-20,658.0,Churned,0.0
SUB-02468,K8VBNOW9,Plussunin,GTX Plus Pro,Cassey Cress,2017-09-01,2018-09-01,4791.0,Renewed Flat,4791.0
SUB-02469,3GEDSDVN,Inity,GTX Basic,Cecily Lampkin,2017-07-08,2018-07-08,590.0,Renewed Flat,590.0
SUB-02470,R0ZYAJFM,Isdom,GTX Plus Pro,Cecily Lampkin,2017-07-14,2018-07-14,5629.0,Renewed Flat,5629.0
SUB-02471,CDGA1SD7,Streethex,GTXPro,Darcel Schlecht,2017-09-12,2018-09-12,4323.0,Renewed Flat,4323.0
SUB-02472,SBILEY2W,Treequote,GTXPro,Darcel Schlecht,2017-07-12,2018-07-12,5085.0,Renewed Flat,5085.0
SUB-02473,JMTKEPXF,Zotware,MG Advanced,Donn Cantrell,2017-07-17,2018-07-17,2996.0,Churned,0.0
SUB-02474,937CNF5D,Condax,GTXPro,Garret Kinder,2017-07-14,2018-07-14,4682.0,Renewed Flat,4682.0
SUB-02475,EQ399D3M,Sonron,MG Advanced,Hayden Neloms,2017-07-14,2018-07-14,3250.0,Renewed Flat,3250.0
SUB-02476,E7TDBIDS,Kan-code,GTXPro,Kary Hendrixson,2017-09-06,2018-09-06,5323.0,Renewed Flat,5323.0
SUB-02477,LXDCC260,Funholding,GTX Plus Pro,Marty Freudenburg,2017-07-07,2018-07-07,5966.0,Renewed Flat,5966.0
SUB-02478,1Z72JRDI,Labdrill,MG Advanced,Maureen Marcano,2017-07-16,2018-07-16,3452.0,Expansion,4102.61
SUB-02479,MON3JWUF,Faxquote,GTX Basic,Vicki Laflamme,2017-07-13,2018-07-13,583.0,Renewed Flat,583.0
SUB-02480,PMVKMS6A,J-Texon,GTX Basic,Zane Levy,2017-09-27,2018-09-27,507.0,Contraction,315.49
SUB-02481,611J0LEK,Betasoloin,GTX Basic,Boris Faz,2017-07-09,2018-07-09,574.0,Renewed Flat,574.0
SUB-02482,ZWA2ES4F,Opentech,MG Special,Cassey Cress,2017-09-07,2018-09-07,48.0,Renewed Flat,48.0
SUB-02483,CPQ348W9,Isdom,GTX Basic,Cecily Lampkin,2017-07-15,2018-07-15,458.0,Expansion,578.96
SUB-02484,UZ0MRAFU,Codehow,GTX Plus Pro,Cecily Lampkin,2017-09-18,2018-09-18,5455.0,Churned,0.0
SUB-02485,GE5SORJX,Kan-code,GTX Plus Pro,Corliss Cosme,2017-09-17,2018-09-17,5666.0,Renewed Flat,5666.0
SUB-02486,03O9FNTZ,Bluth Company,GTX Plus Basic,Daniell Hammack,2017-07-09,2018-07-09,1107.0,Renewed Flat,1107.0
SUB-02487,FIQIRK37,Acme Corporation,GTXPro,Daniell Hammack,2017-07-08,2018-07-08,4089.0,Renewed Flat,4089.0
SUB-02488,M6J6VNVQ,Ontomedia,GTX Basic,Donn Cantrell,2017-09-08,2018-09-08,498.0,Renewed Flat,498.0
SUB-02489,ZPKCSV3R,Dontechi,MG Special,Jonathan Berthelot,2017-07-11,2018-07-11,64.0,Renewed Flat,64.0
SUB-02490,PMQCN4PR,Finjob,GTX Basic,Kary Hendrixson,2017-07-09,2018-07-09,565.0,Churned,0.0
SUB-02491,CBIFB5BB,Kan-code,GTX Basic,Kary Hendrixson,2017-07-17,2018-07-17,579.0,Renewed Flat,579.0
SUB-02492,BSVZWUXR,Hottechi,MG Special,Lajuana Vencill,2017-09-11,2018-09-11,56.0,Churned,0.0
SUB-02493,PU2UJDTV,Scotfind,GTXPro,Markita Hansen,2017-09-05,2018-09-05,4063.0,Renewed Flat,4063.0
SUB-02494,LN9NU0A8,Inity,GTX Plus Basic,Marty Freudenburg,2017-07-17,2018-07-17,1193.0,Renewed Flat,1193.0
SUB-02495,FN50OJHN,Betatech,GTX Plus Basic,Niesha Huffines,2017-07-11,2018-07-11,1088.0,Renewed Flat,1088.0
SUB-02496,90K2ZTKB,Xx-holding,MG Special,Rosalina Dieter,2017-09-11,2018-09-11,58.0,Renewed Flat,58.0
SUB-02497,Y1GEH2EG,Green-Plus,GTX Plus Pro,Vicki Laflamme,2017-07-13,2018-07-13,4466.0,Renewed Flat,4466.0
SUB-02498,4MTCQ31T,Gogozoom,MG Special,Anna Snelling,2017-11-06,2018-11-06,55.0,Expansion,72.54
SUB-02499,COGZW25D,Konex,GTX Plus Basic,Cassey Cress,2017-07-16,2018-07-16,861.0,Renewed Flat,861.0
SUB-02500,BOG3D6D7,Umbrella Corporation,GTXPro,Corliss Cosme,2017-07-19,2018-07-19,5137.0,Renewed Flat,5137.0
SUB-02501,J03H7OQF,Betatech,MG Special,Darcel Schlecht,2017-07-16,2018-07-16,54.0,Renewed Flat,54.0
SUB-02502,DJXM9LIW,Kinnamplus,GTX Plus Basic,Donn Cantrell,2017-07-14,2018-07-14,1020.0,Renewed Flat,1020.0
SUB-02503,6XH71PH8,Yearin,GTX Plus Basic,Donn Cantrell,2017-09-28,2018-09-28,1136.0,Renewed Flat,1136.0
SUB-02504,AW1U6QKR,Konex,MG Special,Donn Cantrell,2017-07-14,2018-07-14,55.0,Expansion,63.03
SUB-02505,MAVEITJH,Groovestreet,GTXPro,Elease Gluck,2017-09-09,2018-09-09,5097.0,Renewed Flat,5097.0
SUB-02506,GUJNYTXN,Kinnamplus,GTX Basic,Garret Kinder,2017-07-09,2018-07-09,483.0,Renewed Flat,483.0
SUB-02507,ELLLRB7A,Zoomit,GTX Basic,James Ascencio,2017-08-29,2018-08-28,587.0,Renewed Flat,587.0
SUB-02508,F4EHCQIC,Kan-code,GTX Plus Pro,James Ascencio,2017-07-16,2018-07-16,5284.0,Renewed Flat,5284.0
SUB-02509,00XBYXIB,Green-Plus,GTX Plus Basic,Kary Hendrixson,2017-07-09,2018-07-09,993.0,Renewed Flat,993.0
SUB-02510,SHS9HQX4,Finjob,GTXPro,Maureen Marcano,2017-09-19,2018-09-19,4642.0,Renewed Flat,4642.0
SUB-02511,S9DVJGUO,Kan-code,GTXPro,Reed Clapper,2017-07-15,2018-07-15,4530.0,Renewed Flat,4530.0
SUB-02512,UIA0FO51,Xx-zobam,MG Advanced,Rosie Papadopoulos,2017-07-09,2018-07-09,3569.0,Renewed Flat,3569.0
SUB-02513,48J7F1A2,Hottechi,MG Advanced,Vicki Laflamme,2017-08-31,2018-08-28,3276.0,Renewed Flat,3276.0
SUB-02514,045D5MZO,Kan-code,GTX Plus Pro,Zane Levy,2017-07-17,2018-07-17,5576.0,Renewed Flat,5576.0
SUB-02515,K1UREXI5,Genco Pura Olive Oil Company,GTX Basic,Anna Snelling,2017-09-16,2018-09-16,460.0,Expansion,548.55
SUB-02516,M7Y1LHHA,Zathunicon,GTX Basic,Boris Faz,2017-07-16,2018-07-16,457.0,Renewed Flat,457.0
SUB-02517,SGI5I4X1,Gekko & Co,GTX Basic,Corliss Cosme,2017-07-10,2018-07-10,665.0,Renewed Flat,665.0
SUB-02518,U07VUUGP,Zathunicon,GTX Plus Basic,Corliss Cosme,2017-07-15,2018-07-15,1122.0,Renewed Flat,1122.0
SUB-02519,SEC6K7X2,Umbrella Corporation,GTX Plus Pro,Corliss Cosme,2017-07-18,2018-07-18,5578.0,Renewed Flat,5578.0
SUB-02520,MXVBWIE5,Rundofase,GTX Basic,Darcel Schlecht,2017-09-08,2018-09-08,460.0,Renewed Flat,460.0
SUB-02521,794F5VJB,Donware,GTX Plus Basic,Donn Cantrell,2017-08-31,2018-08-28,1133.0,Renewed Flat,1133.0
SUB-02522,TNEB1XNK,Gekko & Co,GTX Plus Basic,Donn Cantrell,2017-09-18,2018-09-18,1194.0,Churned,0.0
SUB-02523,P60PIE95,Yearin,GTX Plus Pro,Donn Cantrell,2017-09-16,2018-09-16,5861.0,Renewed Flat,5861.0
SUB-02524,NC7V5K1T,Stanredtax,GTX Plus Basic,Gladys Colclough,2017-08-28,2018-08-28,1194.0,Renewed Flat,1194.0
SUB-02525,XTAPYDDI,Funholding,GTXPro,Gladys Colclough,2017-07-11,2018-07-11,4440.0,Renewed Flat,4440.0
SUB-02526,0CTHPQGT,Cancity,MG Special,Jonathan Berthelot,2017-07-19,2018-07-19,53.0,Renewed Flat,53.0
SUB-02527,02SSRMSA,Inity,GTX Plus Basic,Lajuana Vencill,2017-07-13,2018-07-13,1192.0,Renewed Flat,1192.0
SUB-02528,HBJPBF3P,Conecom,MG Special,Marty Freudenburg,2017-09-01,2018-09-01,54.0,Renewed Flat,54.0
SUB-02529,OUMM04QV,Warephase,GTX Plus Pro,Moses Frase,2017-07-18,2018-07-18,4651.0,Renewed Flat,4651.0
SUB-02530,66KFPHBT,Betatech,GTX Plus Pro,Niesha Huffines,2017-09-24,2018-09-24,5944.0,Expansion,7728.63
SUB-02531,6178B4JM,Domzoom,GTX Plus Basic,Anna Snelling,2017-07-17,2018-07-17,962.0,Renewed Flat,962.0
SUB-02532,WC7KCJ2N,Silis,GTX Plus Basic,Boris Faz,2017-07-21,2018-07-21,1063.0,Renewed Flat,1063.0
SUB-02533,9GOWJ93R,Domzoom,MG Advanced,Darcel Schlecht,2017-09-03,2018-09-03,2572.0,Renewed Flat,2572.0
SUB-02534,9B9VDAFU,Warephase,GTXPro,Gladys Colclough,2017-07-18,2018-07-18,4631.0,Contraction,3597.91
SUB-02535,L9F6QP4P,Isdom,MG Advanced,Gladys Colclough,2017-07-19,2018-07-19,3230.0,Renewed Flat,3230.0
SUB-02536,1D5AYQO6,Condax,MG Special,Hayden Neloms,2017-07-19,2018-07-19,59.0,Expansion,79.39
SUB-02537,6WR7JQ3C,Labdrill,MG Advanced,James Ascencio,2017-11-03,2018-11-03,3624.0,Renewed Flat,3624.0
SUB-02538,MN34I4DD,Hatfan,GTX Plus Pro,Kami Bicknell,2017-09-22,2018-09-22,5848.0,Renewed Flat,5848.0
SUB-02539,9CQ6TMET,Dalttechnology,MG Special,Kami Bicknell,2017-07-11,2018-07-11,42.0,Churned,0.0
SUB-02540,0FGWN6O0,Isdom,GTX Basic,Moses Frase,2017-07-19,2018-07-19,588.0,Renewed Flat,588.0
SUB-02541,8IGYTN3H,Yearin,MG Special,Reed Clapper,2017-07-17,2018-07-17,54.0,Churned,0.0
SUB-02542,OTNZ5ZCN,Singletechno,GTXPro,Vicki Laflamme,2017-09-06,2018-09-06,5099.0,Renewed Flat,5099.0
SUB-02543,DKUVKTIT,Initech,GTX Plus Pro,Daniell Hammack,2017-07-19,2018-07-19,4881.0,Renewed Flat,4881.0
SUB-02544,X2EH33CU,Genco Pura Olive Oil Company,MG Advanced,Gladys Colclough,2017-07-12,2018-07-12,2878.0,Churned,0.0
SUB-02545,U3ZMURXR,Finjob,MG Advanced,Hayden Neloms,2017-09-08,2018-09-08,3121.0,Expansion,3903.22
SUB-02546,KHWG1W75,Goodsilron,MG Special,James Ascencio,2017-07-18,2018-07-18,57.0,Churned,0.0
SUB-02547,MWAW08I7,Treequote,GTX Basic,Jonathan Berthelot,2017-07-12,2018-07-12,576.0,Expansion,750.68
SUB-02548,0QV1LRME,Konmatfix,GTX Plus Basic,Jonathan Berthelot,2017-07-18,2018-07-18,1258.0,Renewed Flat,1258.0
SUB-02549,VBRZZAP8,Hottechi,GTX Basic,Kary Hendrixson,2017-07-20,2018-07-20,491.0,Renewed Flat,491.0
SUB-02550,JR76K5YA,Sunnamplex,GTX Basic,Markita Hansen,2017-08-23,2018-08-23,494.0,Expansion,569.02
SUB-02551,RGUC0V54,Zoomit,GTX Plus Basic,Maureen Marcano,2017-09-19,2018-09-19,882.0,Contraction,786.43
SUB-02552,M93A8LTF,Konex,GTX Plus Basic,Reed Clapper,2017-07-20,2018-07-20,1076.0,Expansion,1224.33
SUB-02553,6XLFG3VK,Zoomit,MG Special,Rosalina Dieter,2017-07-19,2018-07-19,57.0,Renewed Flat,57.0
SUB-02554,856VG3CS,Plussunin,GTX Plus Basic,Boris Faz,2017-09-28,2018-09-28,1100.0,Contraction,803.68
SUB-02555,J80ZEYYM,Donquadtech,MG Advanced,Cassey Cress,2017-09-18,2018-09-18,3630.0,Contraction,2861.05
SUB-02556,HUNM56HY,Sunnamplex,MG Advanced,Hayden Neloms,2017-07-23,2018-07-23,3741.0,Expansion,4404.53
SUB-02557,SIONXEMH,Y-corporation,MG Advanced,Hayden Neloms,2017-07-14,2018-07-14,2905.0,Churned,0.0
SUB-02558,BUJ1TX7Y,Finjob,GTX Plus Basic,Maureen Marcano,2017-09-14,2018-09-14,1023.0,Churned,0.0
SUB-02559,6C70OX62,Y-corporation,MG Advanced,Maureen Marcano,2017-09-24,2018-09-24,3257.0,Renewed Flat,3257.0
SUB-02560,3N6BHLN6,Streethex,GTX Plus Basic,Niesha Huffines,2017-08-20,2018-08-20,960.0,Renewed Flat,960.0
SUB-02561,32K5LEDV,Silis,GTX Plus Pro,Reed Clapper,2017-07-18,2018-07-18,5538.0,Renewed Flat,5538.0
SUB-02562,XW1ONOVO,Kan-code,MG Advanced,Boris Faz,2017-07-23,2018-07-23,3420.0,Renewed Flat,3420.0
